responseTime,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,experiment_start_time,experiment_end_time,experiment_duration
,,,,,,,,,,,,
1799,-1,347,230,NA,NA,NA,NA,NA,NA,1740035208062,1740039019278,3811216
4616,6,798,135,expresia,109.16667175293,758.11669921875,133.966659545898,833.766693115234,NA,null,null,null
4666,6,808,135,expresia,109.16667175293,758.11669921875,133.966659545898,833.766693115234,NA,null,null,null
4717,6,815,135,expresia,109.16667175293,758.11669921875,133.966659545898,833.766693115234,NA,null,null,null
4783,6,821,134,expresia,109.16667175293,758.11669921875,133.966659545898,833.766693115234,NA,null,null,null
4848,6,828,131,expresia,109.16667175293,758.11669921875,133.966659545898,833.766693115234,NA,null,null,null
4900,7,834,128,sizeof(),109.16667175293,833.766662597656,133.966659545898,898.216659545898,NA,null,null,null
4966,7,838,128,sizeof(),109.16667175293,833.766662597656,133.966659545898,898.216659545898,NA,null,null,null
5031,7,846,127,sizeof(),109.16667175293,833.766662597656,133.966659545898,898.216659545898,NA,null,null,null
5082,7,862,127,sizeof(),109.16667175293,833.766662597656,133.966659545898,898.216659545898,NA,null,null,null
5132,7,868,127,sizeof(),109.16667175293,833.766662597656,133.966659545898,898.216659545898,NA,null,null,null
5183,7,869,127,sizeof(),109.16667175293,833.766662597656,133.966659545898,898.216659545898,NA,null,null,null
5233,7,869,127,sizeof(),109.16667175293,833.766662597656,133.966659545898,898.216659545898,NA,null,null,null
5283,7,869,127,sizeof(),109.16667175293,833.766662597656,133.966659545898,898.216659545898,NA,null,null,null
5348,7,879,127,sizeof(),109.16667175293,833.766662597656,133.966659545898,898.216659545898,NA,null,null,null
5399,7,898,127,sizeof(),109.16667175293,833.766662597656,133.966659545898,898.216659545898,NA,null,null,null
5464,8,906,127,este,109.16667175293,898.216674804688,133.966659545898,938.316680908203,NA,null,null,null
5515,8,912,127,este,109.16667175293,898.216674804688,133.966659545898,938.316680908203,NA,null,null,null
5565,8,918,127,este,109.16667175293,898.216674804688,133.966659545898,938.316680908203,NA,null,null,null
5628,8,925,127,este,109.16667175293,898.216674804688,133.966659545898,938.316680908203,NA,null,null,null
5691,8,937,127,este,109.16667175293,898.216674804688,133.966659545898,938.316680908203,NA,null,null,null
5751,9,951,127,utilizată,109.16667175293,938.316650390625,133.966659545898,1009.73332214355,NA,null,null,null
5812,9,966,127,utilizată,109.16667175293,938.316650390625,133.966659545898,1009.73332214355,NA,null,null,null
5874,9,985,127,utilizată,109.16667175293,938.316650390625,133.966659545898,1009.73332214355,NA,null,null,null
5935,9,991,126,utilizată,109.16667175293,938.316650390625,133.966659545898,1009.73332214355,NA,null,null,null
5998,9,995,126,utilizată,109.16667175293,938.316650390625,133.966659545898,1009.73332214355,NA,null,null,null
6061,9,1002,124,utilizată,109.16667175293,938.316650390625,133.966659545898,1009.73332214355,NA,null,null,null
6121,10,1013,122,în,109.16667175293,1009.73333740234,133.966659545898,1030.18333435059,NA,null,null,null
6183,10,1018,122,în,109.16667175293,1009.73333740234,133.966659545898,1030.18333435059,NA,null,null,null
6244,11,1034,122,mod,109.16667175293,1030.18334960938,133.966659545898,1068.96667480469,NA,null,null,null
6305,11,1037,122,mod,109.16667175293,1030.18334960938,133.966659545898,1068.96667480469,NA,null,null,null
6367,11,1051,122,mod,109.16667175293,1030.18334960938,133.966659545898,1068.96667480469,NA,null,null,null
6429,11,1054,122,mod,109.16667175293,1030.18334960938,133.966659545898,1068.96667480469,NA,null,null,null
6491,11,1054,122,mod,109.16667175293,1030.18334960938,133.966659545898,1068.96667480469,NA,null,null,null
6554,11,1054,124,mod,109.16667175293,1030.18334960938,133.966659545898,1068.96667480469,NA,null,null,null
6616,-1,1038,157,NA,NA,NA,NA,NA,NA,null,null,null
6680,-1,991,186,NA,NA,NA,NA,NA,NA,null,null,null
6741,-1,891,190,NA,NA,NA,NA,NA,NA,null,null,null
6803,-1,800,198,NA,NA,NA,NA,NA,NA,null,null,null
7113,-1,403,190,NA,NA,NA,NA,NA,NA,null,null,null
7174,-1,374,182,NA,NA,NA,NA,NA,NA,null,null,null
7237,-1,368,178,NA,NA,NA,NA,NA,NA,null,null,null
7298,-1,372,174,NA,NA,NA,NA,NA,NA,null,null,null
7360,-1,386,171,NA,NA,NA,NA,NA,NA,null,null,null
7421,-1,388,171,NA,NA,NA,NA,NA,NA,null,null,null
7483,-1,406,171,NA,NA,NA,NA,NA,NA,null,null,null
7544,12,423,171,obișnuit,149.16667175293,407.466674804688,173.966659545898,480.750015258789,NA,null,null,null
7600,12,436,171,obișnuit,149.16667175293,407.466674804688,173.966659545898,480.750015258789,NA,null,null,null
7664,12,448,170,obișnuit,149.16667175293,407.466674804688,173.966659545898,480.750015258789,NA,null,null,null
7716,12,455,170,obișnuit,149.16667175293,407.466674804688,173.966659545898,480.750015258789,NA,null,null,null
7782,12,460,170,obișnuit,149.16667175293,407.466674804688,173.966659545898,480.750015258789,NA,null,null,null
7833,12,462,170,obișnuit,149.16667175293,407.466674804688,173.966659545898,480.750015258789,NA,null,null,null
7900,12,464,170,obișnuit,149.16667175293,407.466674804688,173.966659545898,480.750015258789,NA,null,null,null
7950,12,465,169,obișnuit,149.16667175293,407.466674804688,173.966659545898,480.750015258789,NA,null,null,null
8016,12,474,168,obișnuit,149.16667175293,407.466674804688,173.966659545898,480.750015258789,NA,null,null,null
8081,13,485,166,la,149.16667175293,480.75,173.966659545898,500.183334350586,NA,null,null,null
8132,13,493,165,la,149.16667175293,480.75,173.966659545898,500.183334350586,NA,null,null,null
8182,14,508,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8248,14,515,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8299,14,528,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8350,14,534,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8415,14,539,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8465,14,544,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8515,14,547,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8565,14,552,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8615,14,559,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8666,14,567,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8716,14,570,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8766,14,574,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8832,14,578,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8883,14,585,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8932,14,590,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
8984,14,591,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
9034,14,591,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
9083,14,591,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
9148,14,594,164,codificarea,149.16667175293,500.183349609375,173.966659545898,596.983352661133,NA,null,null,null
9199,15,602,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9265,15,624,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9316,15,625,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9366,15,625,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9416,15,625,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9466,15,626,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9532,15,630,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9597,15,638,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9658,15,643,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9721,15,648,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9783,15,652,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9845,15,657,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9908,15,658,164,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
9970,15,666,166,buclelor,149.16667175293,596.983337402344,173.966659545898,670.25,NA,null,null,null
10031,16,675,168,care,149.16667175293,670.25,173.966659545898,710.883331298828,NA,null,null,null
10092,16,680,168,care,149.16667175293,670.25,173.966659545898,710.883331298828,NA,null,null,null
10154,16,686,168,care,149.16667175293,670.25,173.966659545898,710.883331298828,NA,null,null,null
10217,16,692,168,care,149.16667175293,670.25,173.966659545898,710.883331298828,NA,null,null,null
10278,16,698,168,care,149.16667175293,670.25,173.966659545898,710.883331298828,NA,null,null,null
10340,16,698,168,care,149.16667175293,670.25,173.966659545898,710.883331298828,NA,null,null,null
10402,16,698,168,care,149.16667175293,670.25,173.966659545898,710.883331298828,NA,null,null,null
10466,16,699,168,care,149.16667175293,670.25,173.966659545898,710.883331298828,NA,null,null,null
10525,16,705,168,care,149.16667175293,670.25,173.966659545898,710.883331298828,NA,null,null,null
10588,17,714,168,procesează,149.16667175293,710.88330078125,173.966659545898,810.79997253418,NA,null,null,null
10650,17,724,168,procesează,149.16667175293,710.88330078125,173.966659545898,810.79997253418,NA,null,null,null
10711,17,726,168,procesează,149.16667175293,710.88330078125,173.966659545898,810.79997253418,NA,null,null,null
10773,17,733,166,procesează,149.16667175293,710.88330078125,173.966659545898,810.79997253418,NA,null,null,null
10834,17,743,166,procesează,149.16667175293,710.88330078125,173.966659545898,810.79997253418,NA,null,null,null
10896,17,752,166,procesează,149.16667175293,710.88330078125,173.966659545898,810.79997253418,NA,null,null,null
10957,17,784,174,procesează,149.16667175293,710.88330078125,173.966659545898,810.79997253418,NA,null,null,null
11019,17,788,174,procesează,149.16667175293,710.88330078125,173.966659545898,810.79997253418,NA,null,null,null
11080,17,798,174,procesează,149.16667175293,710.88330078125,173.966659545898,810.79997253418,NA,null,null,null
11142,18,821,174,array-uri.,149.16667175293,810.799987792969,173.966659545898,888.499984741211,NA,null,null,null
11204,18,830,174,array-uri.,149.16667175293,810.799987792969,173.966659545898,888.499984741211,NA,null,null,null
11265,18,839,174,array-uri.,149.16667175293,810.799987792969,173.966659545898,888.499984741211,NA,null,null,null
11328,18,839,174,array-uri.,149.16667175293,810.799987792969,173.966659545898,888.499984741211,NA,null,null,null
11389,18,839,174,array-uri.,149.16667175293,810.799987792969,173.966659545898,888.499984741211,NA,null,null,null
11451,18,839,174,array-uri.,149.16667175293,810.799987792969,173.966659545898,888.499984741211,NA,null,null,null
11513,18,842,173,array-uri.,149.16667175293,810.799987792969,173.966659545898,888.499984741211,NA,null,null,null
11565,18,861,170,array-uri.,149.16667175293,810.799987792969,173.966659545898,888.499984741211,NA,null,null,null
11616,18,861,170,array-uri.,149.16667175293,810.799987792969,173.966659545898,888.499984741211,NA,null,null,null
18408,NA,NA,NA,NA,NA,NA,NA,NA,Da,null,null,null
1064,-1,369,198,NA,NA,NA,NA,NA,NA,null,null,null
1123,-1,378,186,NA,NA,NA,NA,NA,NA,null,null,null
1188,-1,382,180,NA,NA,NA,NA,NA,NA,null,null,null
1250,-1,382,180,NA,NA,NA,NA,NA,NA,null,null,null
1312,-1,386,157,NA,NA,NA,NA,NA,NA,null,null,null
1373,-1,389,150,NA,NA,NA,NA,NA,NA,null,null,null
1435,-1,397,137,NA,NA,NA,NA,NA,NA,null,null,null
1497,-1,400,133,NA,NA,NA,NA,NA,NA,null,null,null
1559,-1,407,127,NA,NA,NA,NA,NA,NA,null,null,null
1619,0,422,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
1680,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
1741,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
1803,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
1866,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
1928,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
1990,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2053,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2115,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2178,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2241,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2304,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2366,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2428,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2489,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2552,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2614,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2675,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2738,0,426,126,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2799,0,429,125,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2860,0,444,125,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2923,0,451,125,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
2985,0,464,124,Partea,109.16667175293,407.466674804688,133.966659545898,467.316680908203,NA,null,null,null
3049,1,482,124,nordică,109.16667175293,467.316650390625,133.966659545898,535.516647338867,NA,null,null,null
3112,1,486,124,nordică,109.16667175293,467.316650390625,133.966659545898,535.516647338867,NA,null,null,null
3173,1,490,124,nordică,109.16667175293,467.316650390625,133.966659545898,535.516647338867,NA,null,null,null
3224,1,502,124,nordică,109.16667175293,467.316650390625,133.966659545898,535.516647338867,NA,null,null,null
3273,1,507,124,nordică,109.16667175293,467.316650390625,133.966659545898,535.516647338867,NA,null,null,null
3323,1,507,124,nordică,109.16667175293,467.316650390625,133.966659545898,535.516647338867,NA,null,null,null
3373,1,509,124,nordică,109.16667175293,467.316650390625,133.966659545898,535.516647338867,NA,null,null,null
3425,1,509,124,nordică,109.16667175293,467.316650390625,133.966659545898,535.516647338867,NA,null,null,null
3474,1,509,124,nordică,109.16667175293,467.316650390625,133.966659545898,535.516647338867,NA,null,null,null
3540,1,511,124,nordică,109.16667175293,467.316650390625,133.966659545898,535.516647338867,NA,null,null,null
